,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_c0,colorful,bright_avg,bright_sd,bright_max,bright_min,saturation_avg,saturation_sd,saturation_max,bsaturation_min,tex_cobtrast,tex_energy,tex_homogeneity,tex_correlation ,tex_dissimilarity,tex_ASM
80,80,80,80,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061269_6031850578598_1868659353_n.png?_nc_cat=0&oh=e477ae300005749134c167960fec09a0&oe=5B99E781,18.5147337376,107.002058121,60.8156933366,255,0,11.6722757431,25.906038108,255,0,363.005702735,0.0238811461083,0.20322794501,0.950905233307,10.6797437355,0.000570309139447
81,81,81,81,https://scontent.xx.fbcdn.net/v/t45.1600-4/12447757_6048306560107_788237039_n.png?_nc_cat=0&oh=c00d20fb0a5cbe63e7bdbb0cd24b9a91&oe=5B50CCC4,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
82,82,82,82,https://scontent.xx.fbcdn.net/v/t45.1600-4/13720947_6053493699785_837587318_n.png?_nc_cat=0&oh=e50ae4714fd1f9b19ab8b50549a04d9d&oe=5B83AF3E,34.9221491139,229.331589703,39.2890942939,255,2,65.6470753715,78.5727449291,255,0,81.3322221809,0.317325115421,0.721389957603,0.973672918125,2.36213033154,0.100695228877
83,83,83,83,https://scontent.xx.fbcdn.net/v/t45.1600-4/15409218_6053679182015_5124408287827066880_n.png?_nc_cat=0&oh=135d3118ce4112264b3811aa33f57d91&oe=5B99A1E6,35.6080801474,231.270234873,48.120947067,255,7,21.6094705414,52.9722485357,255,0,134.523148271,0.692312315658,0.903999276434,0.970971491504,2.276323688,0.479296342412
84,84,84,84,https://scontent.xx.fbcdn.net/v/t45.1600-4/16175111_6058980311576_9058331321436209152_n.png?_nc_cat=0&oh=193e5a8cf979d63dfe9b07ef97f88305&oe=5B861FE0,103.341917713,145.188784501,72.1094561419,255,0,134.848342622,79.3141749766,255,0,270.135297196,0.114682720402,0.487384358109,0.974022179331,6.37327417221,0.0131521263588
85,85,85,85,https://scontent.xx.fbcdn.net/v/t45.1600-4/16641971_6059767798176_3749668283775713280_n.png?_nc_cat=0&oh=82b170bf3b71735db8cee49ea95808a4&oe=5B593C80,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
86,86,86,86,https://scontent.xx.fbcdn.net/v/t45.1600-4/14546680_6062768897396_2410123891742605312_n.png?_nc_cat=0&oh=577b56acb14e00e36ced961302a138b1&oe=5B9637DB,81.9979573329,193.745757696,73.2240630092,255,4,100.609738588,97.0943783667,255,0,232.873711107,0.317524350864,0.628758282122,0.978281564132,4.65477600761,0.100821713392
87,87,87,87,https://scontent.xx.fbcdn.net/v/t45.1600-4/19666076_6068192123998_6417548702142955520_n.png?_nc_cat=0&oh=2b8dc265269446514b54a82bc330c36f&oe=5B8E8E8B,64.0533893901,69.9553542994,60.7399997546,225,0,71.0836836518,76.1774448282,255,0,77.9495784704,0.0889352227875,0.485799780499,0.989437308681,2.90538559203,0.00790947385225
88,88,88,88,https://scontent.xx.fbcdn.net/v/t45.1600-4/20628021_6070049102176_4774145136378511360_n.png?_nc_cat=0&oh=06bad067970bf7c7942fdf80378bb3b3&oe=5B54871E,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
89,89,89,89,https://scontent.xx.fbcdn.net/v/t45.1600-4/21770417_6074898234976_819154489318572032_n.png?_nc_cat=0&oh=d3c7bc265adc8e4390c023b02b636579&oe=5B5ACB93,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
90,90,90,90,https://scontent.xx.fbcdn.net/v/t45.1600-4/21012812_6075943570832_2443220557538263040_n.png?_nc_cat=0&oh=2711807e2c5707a1963ecedec1a7fc3c&oe=5B94B450,25.6401938321,93.8684125434,42.5028814799,255,23,36.4920844184,25.6396852453,255,0,33.5140105117,0.0503854816926,0.623089498147,0.990723623117,1.77569715924,0.0025386967654
91,91,91,91,https://scontent.xx.fbcdn.net/v/t45.1600-4/23903465_6078683243299_6812819082174267392_n.png?_nc_cat=0&oh=64591d161a57bd8d3112b83d4d3b8da6&oe=5B57C2B5,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
92,92,92,92,https://scontent.xx.fbcdn.net/v/t45.1600-4/29619985_6084001425576_8010595262420484096_n.png?_nc_cat=0&oh=bf9e2b3ffca1c13428a4c0056742ac49&oe=5B94C3CF,61.8439490377,114.581567144,48.2612881605,255,0,97.5628582803,51.2091992114,255,0,149.822814129,0.0679239411473,0.650024393049,0.96785460997,3.41228359089,0.00461366178098
93,93,93,93,https://scontent.xx.fbcdn.net/v/t45.1600-4/27954169_6087824865385_8052854454963142656_n.png?_nc_cat=0&oh=13656e9e1f6c4a03a2532aa2f0ee3cab&oe=5B560E39,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
94,94,94,94,https://scontent.xx.fbcdn.net/v/t45.1600-4/21271856_6088515024856_5122612643604987904_n.png?_nc_cat=0&oh=13001b5462c334468e80d2740b88228b&oe=5B83AB82,96.4130339545,109.360337049,64.9472231892,255,0,177.66223328,80.8840964681,255,0,249.683066568,0.325980205234,0.576079845023,0.970407576002,4.49764665884,0.106263094205
95,95,95,95,https://scontent.xx.fbcdn.net/v/t45.1600-4/19981832_6088736949165_1792633011917815808_n.png?_nc_cat=0&oh=2ee330a58e9cd5f8d442c8617aa3b855&oe=5B9A7FF2,27.0495721598,53.2059788174,59.7825361044,255,0,97.3155097961,78.731820732,255,0,94.4270506805,0.0975007588941,0.704345401814,0.986791750697,1.7899750821,0.00950639798493
96,96,96,96,https://scontent.xx.fbcdn.net/v/t45.1600-4/31260212_6093763269985_1920973407885721600_n.jpg?_nc_cat=0&oh=7a08e2762ccdc1d7af63293dfb01b971&oe=5B959B45,14.1282612442,138.083151578,44.4968702497,255,0,23.8260313786,24.580484103,255,0,78.6344806577,0.0681658086651,0.682407015768,0.980154792858,2.45278979165,0.00464657747096
97,97,97,97,https://scontent.xx.fbcdn.net/v/t45.1600-4/22018746_6094758946765_6212203463862910976_n.png?_nc_cat=0&oh=eb0d4dafafaf2f28f41ce07552a2c119&oe=5B583188,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
98,98,98,98,https://scontent.xx.fbcdn.net/v/t45.1600-4/27699759_6096204659596_6391056858529923072_n.png?_nc_cat=0&oh=ac455a5e474461d3b4bcb76ae32d991f&oe=5B525527,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
99,99,99,99,https://scontent.xx.fbcdn.net/v/t45.1600-4/28880306_6098393816996_2938886077286449152_n.png?_nc_cat=0&oh=6ac44a95c2e782579e16d27175da3c66&oe=5B4ED0C9,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
100,100,100,100,https://scontent.xx.fbcdn.net/v/t45.1600-4/28880434_6098393813796_5429070246780600320_n.png?_nc_cat=0&oh=611e7b6f77421b871b9ab2d124600cb4&oe=5B9C3A95,92.7035238127,70.5858768887,55.6830967417,255,0,191.595044878,52.5055455472,255,0,190.262844215,0.15302871472,0.721994418605,0.969329311323,3.12371502701,0.023417787529
101,101,101,101,https://scontent.xx.fbcdn.net/v/t45.1600-4/29144136_6098755058396_7443098935792500736_n.png?_nc_cat=0&oh=4fa7f084c5c0a53a8a68d5f3a5cac865&oe=5B4FC87E,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
102,102,102,102,https://scontent.xx.fbcdn.net/v/t45.1600-4/21901701_23842636742730311_5341899758044708864_n.png?_nc_cat=0&oh=a895d2230b4a5707efca7178a146c107&oe=5B87B33D,27.0689477062,158.912334,51.9047023175,255,12,29.20983,29.2750091609,255,0,239.79846046,0.17020032309,0.32647421368,0.955387799713,9.44044444444,0.0289681499798
103,103,103,103,https://scontent.xx.fbcdn.net/v/t45.1600-4/20177587_23842654253680497_2020380219793211392_n.png?_nc_cat=0&oh=f9dd438912bea97fc4fb651c4bbaf9ed&oe=5B932F6B,91.6271569444,211.110338624,60.0482104813,255,0,169.185783069,99.9346784565,255,0,539.623003296,0.424285968266,0.742295469362,0.925232963039,6.72244065822,0.180018582868
104,104,104,104,https://scontent.xx.fbcdn.net/v/t45.1600-4/21770638_23842655904530207_6127042289677107200_n.png?_nc_cat=0&oh=0e0b5134dd77e8e5d12018aa7dfc4ce7&oe=5B9BEF6F,84.8767957049,136.753772558,75.3278922482,255,0,123.252825106,83.8843640177,255,0,218.715269625,0.0749987149355,0.770277676131,0.9807312786,3.27300616756,0.00562480724197
105,105,105,105,https://scontent.xx.fbcdn.net/v/t45.1600-4/22017764_23842661991400389_8169115891066208256_n.png?_nc_cat=0&oh=065776f55523ee26bb85d670d4c911bc&oe=5B5ABAA3,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
106,106,106,106,https://scontent.xx.fbcdn.net/v/t45.1600-4/22160509_23842662060510787_1072141128343486464_n.png?_nc_cat=0&oh=02e0e631a59e7f8ae5c613b0524df2cc&oe=5B93E65F,4.87589431192,145.392683413,66.0746895333,255,0,4.87217570441,15.7256122207,255,0,408.708570273,0.14261170158,0.753996124619,0.953208952518,4.43835838744,0.0203380974275
107,107,107,107,https://scontent.xx.fbcdn.net/v/t45.1600-4/23793719_23842707923290146_4476783148654395392_n.png?_nc_cat=0&oh=97d00062598a1cee797c4e509382da63&oe=5B8F3401,57.3729632237,128.384040605,65.2824014639,255,0,96.9322173567,67.2062562705,255,0,930.112147596,0.0274205825686,0.193417171447,0.890855571995,17.8167475019,0.000751888348401
108,108,108,108,https://scontent.xx.fbcdn.net/v/t45.1600-4/24094038_23842708940390389_6941526337068728320_n.png?_nc_cat=0&oh=21a35529a935700fb9f8a61747f20b15&oe=5B5A0335,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
109,109,109,109,https://scontent.xx.fbcdn.net/v/t45.1600-4/23322397_23842691561840072_2744954139069906944_n.png?_nc_cat=0&oh=8b642026088c4eb199cbe9e25039ca20&oe=5B5AF274,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
110,110,110,110,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/24300750_23842735986490702_8956067291124989952_n.png?_nc_cat=0&oh=36f2bc3c0c282b3b4153adc203995caf&oe=5B4F0615,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
111,111,111,111,https://scontent.xx.fbcdn.net/v/t45.1600-4/28506644_23842741844340059_3014617453205389312_n.png?_nc_cat=0&oh=0b5cd9ea6b4d9c1b3dfcdd80229b53e9&oe=5B8D5541,49.6710943858,97.1757245223,75.406244299,255,10,80.4214410828,44.7783519166,228,0,249.82483014,0.0518851325221,0.438149845007,0.978031542148,5.49725089379,0.00269206697684
112,112,112,112,https://scontent.xx.fbcdn.net/v/t45.1600-4/30545027_23842779191590411_5938567820374704128_n.png?_nc_cat=0&oh=bbd6c8cffe39981e879c5ca523622f62&oe=5B82FA6C,20.5940447584,74.8112485363,86.3045445018,249,0,33.6307669789,43.855436193,255,0,60.5356193826,0.415934475245,0.736438174763,0.995937554421,1.99327862446,0.173001487697
113,113,113,113,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/708174_6006437036376_4047_n.jpg?_nc_cat=0&oh=1d14be83b33dd6c3c6fe76bf854e6116&oe=5B831A32,49.2916631936,179.720886076,87.1408866189,255,1,72.9643987342,88.4410346632,255,0,1011.10128205,0.382750235195,0.524061382759,0.933631277085,11.6605769231,0.146497742542
114,114,114,114,https://scontent.xx.fbcdn.net/v/t45.1600-4/10737114_6021421785198_31824161_n.png?_nc_cat=0&oh=5d49e717cb9363a14a15c8c13c73009a&oe=5B83A730,78.7354974488,149.469957469,87.5278881578,255,0,145.242263424,94.5351306358,255,0,517.800540855,0.12363402765,0.310873153905,0.966195070322,10.6184100786,0.015285372793
115,115,115,115,https://scontent.xx.fbcdn.net/v/t45.1600-4/10736887_6030576408456_91757331_n.png?_nc_cat=0&oh=664ba83333934df74843b8852679478b&oe=5B56DB3E,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
116,116,116,116,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/12061330_6036576876785_698762549_n.png?_nc_cat=0&oh=34480a23d320d9b679956bc7772930c9&oe=5B597297,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
117,117,117,117,https://scontent.xx.fbcdn.net/v/t45.1600-4/12503523_6040967699998_929470526_n.png?_nc_cat=0&oh=92ee5e1640f164686f67bcf4a239116f&oe=5B8804A1,76.0871806558,118.456569798,65.5321051098,255,0,126.397450902,64.4589213248,255,0,177.701111064,0.0610643916711,0.267940774604,0.979302728814,7.07402532896,0.00372885993016
118,118,118,118,https://scontent.xx.fbcdn.net/v/t45.1600-4/12503437_6044316700615_1066911240_n.png?_nc_cat=0&oh=aa97505c6784c818fb391e48780cdb46&oe=5B59235F,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
119,119,119,119,https://scontent.xx.fbcdn.net/v/t45.1600-4/15085351_6055645775176_8977431227254439936_n.png?_nc_cat=0&oh=8c22768c7170b86d3e7f59c7673dd321&oe=5B4FC028,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
120,120,120,120,https://scontent.xx.fbcdn.net/v/t45.1600-4/16632977_6060374915773_682763705435291648_n.png?_nc_cat=0&oh=a0b942769fc8310ff1154ab9a3452fd3&oe=5B916A11,84.288906238,199.003828,47.9274286953,255,5,149.240956,54.6285812392,255,0,84.7494829659,0.365141589315,0.876926969073,0.981570903836,1.77240881764,0.133328380247
121,121,121,121,https://scontent.xx.fbcdn.net/v/t45.1600-4/14546902_6062842506396_3143364174554333184_n.png?_nc_cat=0&oh=d6a4fcda887495459c0b95975a651167&oe=5B501834,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
122,122,122,122,https://scontent.xx.fbcdn.net/v/t45.1600-4/19395519_6069584063373_3974791069064757248_n.png?_nc_cat=0&oh=b3c704af7e58fe3bb77c2d72c82449fa&oe=5B996EED,57.6467148622,177.315558384,40.4417797368,255,2,48.9436633271,69.0653780186,255,0,44.8841366404,0.0528138252953,0.441601110176,0.986284387107,3.1010477025,0.00278930014232
123,123,123,123,https://scontent.xx.fbcdn.net/v/t45.1600-4/21012582_6070627985176_8363678669784219648_n.jpg?_nc_cat=0&oh=f39f8cb3f8ed0d9c13cbc0848ee0a3e4&oe=5B99169F,26.1498767767,100.015949931,55.9462566313,254,1,38.8317669753,37.3065524712,255,0,94.5835392853,0.0357070085762,0.507075626882,0.98489019337,3.79082140528,0.00127499046146
124,124,124,124,https://scontent.xx.fbcdn.net/v/t45.1600-4/23177955_6073177603615_9018271877998575616_n.png?_nc_cat=0&oh=8e608fa1dfb0e9625faa08b2cd804be1&oe=5B8C13E1,71.214698737,238.881104928,41.3442647474,255,36,37.460781664,87.5102083761,255,0,52.5633284759,0.819288684483,0.979952061875,0.984635610326,0.729253710365,0.671233948521
125,125,125,125,https://scontent.xx.fbcdn.net/v/t45.1600-4/23526123_6073757039415_5345143480555405312_n.png?_nc_cat=0&oh=4d99691a951d11cf90fcc3f323fec95e&oe=5B8A0EBB,39.9225058357,182.295053454,58.1736406854,255,0,75.054783443,57.3558460258,255,0,224.854068357,0.0498472773938,0.477500159054,0.96679079258,6.30341485229,0.00248475106358
126,126,126,126,https://scontent.xx.fbcdn.net/v/t45.1600-4/22287195_6074101346776_8501563720034418688_n.png?_nc_cat=0&oh=3d77f541540993f4499f5100281bf7c2&oe=5B8EBD5A,37.8664718074,111.129112413,47.5854113413,255,22,48.9100998264,31.2447771606,255,0,41.9703805056,0.0300730537095,0.42112431136,0.990733880147,3.13890626357,0.000904388559412
127,127,127,127,https://scontent.xx.fbcdn.net/v/t45.1600-4/22509169_6076893313699_642312024109350912_n.png?_nc_cat=0&oh=a4fbedc21d5c94137e59045cb627218a&oe=5B8F8A45,85.3979960639,150.371275212,61.4373972883,255,1,150.58730759,61.8058949342,255,0,79.2794366856,0.0872438674286,0.696111417214,0.989496566393,2.34510712218,0.0076114924039
128,128,128,128,https://scontent.xx.fbcdn.net/v/t45.1600-4/26109168_6077272323015_1559039778026946560_n.png?_nc_cat=0&oh=bf470c6b6ba86bdeffdcf55325d3edc1&oe=5B86E5DB,38.5765827765,175.108130308,64.9887975177,255,12,55.8271841826,47.313393559,255,0,36.0670609266,0.0582668970465,0.584039044826,0.995732776231,2.44133247983,0.00339503129142
129,129,129,129,https://scontent.xx.fbcdn.net/v/t45.1600-4/27700033_6078973736615_1759562386508873728_n.png?_nc_cat=0&oh=748f934221313e3fab1208f15ddfdb36&oe=5B937D42,33.1893792447,236.314617834,54.6451068094,255,0,14.7884156051,48.6590448099,255,0,183.47620363,0.864608630437,0.957190546013,0.969300770057,1.75697369889,0.747548083827
130,130,130,130,https://scontent.xx.fbcdn.net/v/t45.1600-4/27954338_6080003639015_5014449540137222144_n.png?_nc_cat=0&oh=d8bccb8a5ec86436280ef95210115c57&oe=5B8F9515,76.9444173108,151.968165922,60.2835044462,255,0,98.1387107544,102.832303567,255,0,116.156618021,0.215413196858,0.75925474162,0.98402023983,2.28948167201,0.0464028453808
131,131,131,131,https://scontent.xx.fbcdn.net/v/t45.1600-4/28506386_6084315417499_8125888797578625024_n.png?_nc_cat=0&oh=101c8773537f82ac8bbf595551c920e6&oe=5B88A00B,85.0481093378,201.147838376,68.8158416255,255,0,73.3117091295,95.2504841997,255,0,287.728746886,0.493293654018,0.76843194873,0.96963131398,4.18820354542,0.243338629094
132,132,132,132,https://scontent.xx.fbcdn.net/v/t45.1600-4/28877448_6084762449998_5252220647630700544_n.png?_nc_cat=0&oh=da490c1a85f2503aa23452169202a433&oe=5B99B44F,39.745221218,95.8382032909,54.404122971,254,0,69.648418259,48.5994103127,255,0,123.834186397,0.0157637229422,0.228422167482,0.979081704309,6.58576812949,0.000248494960998
133,133,133,133,https://scontent.xx.fbcdn.net/v/t45.1600-4/29350476_6085389251998_5835363961024806912_n.png?_nc_cat=0&oh=112eb005e7ad1d1d49ca2d9e4269bff3&oe=5B946E99,53.4674543168,125.425898355,54.1166810186,255,0,94.1409633758,66.6557482778,255,0,40.8161511982,0.0310561561482,0.470261605605,0.993030049459,2.80529023656,0.000964484834703
134,134,134,134,https://scontent.xx.fbcdn.net/v/t45.1600-4/17266402_23842554951440571_3018841149814079488_n.png?_nc_cat=0&oh=1cf933ed64d3d72aba6fdb91d085eca3&oe=5B871423,88.8117385432,138.012562367,57.8794369115,255,0,132.269677548,54.0962500651,255,0,73.954290465,0.102951568023,0.588625137246,0.988966336497,3.17272355413,0.0105990253583
135,135,135,135,https://scontent.xx.fbcdn.net/v/t45.1600-4/23002048_23842645689130240_2313882792854814720_n.jpg?_nc_cat=0&oh=6132b426f8e6797c76dba43a2b5e1eef&oe=5B85F195,24.5093664271,154.827467361,39.7491319768,255,0,38.8556194444,39.311311951,255,0,93.2231234362,0.458563075113,0.812430770131,0.970500039082,2.39976091187,0.210280093857
136,136,136,136,https://scontent.xx.fbcdn.net/v/t45.1600-4/23322599_23842690951940072_2997355133534208000_n.png?_nc_cat=0&oh=92961747b6c997abb5e18c3af6ee05f6&oe=5B849A03,62.2156914556,175.883659484,64.1656583665,255,0,79.0233059626,72.2705284854,255,0,188.690335188,0.20115176186,0.492967853754,0.977097717036,4.47259538951,0.0404620312995
137,137,137,137,https://scontent.xx.fbcdn.net/v/t45.1600-4/24204345_23842696737300583_1932564953386975232_n.png?_nc_cat=0&oh=4f664619705a8afa537c803c004cdec2&oe=5B8B649F,50.9611961591,102.750745754,74.815589426,255,0,81.8420435244,64.2647570095,255,0,205.109695978,0.298207952591,0.661509513206,0.981686674143,3.61082483811,0.0889279829887
138,138,138,138,https://scontent.xx.fbcdn.net/v/t45.1600-4/25511897_23842706876060583_8894050325602762752_n.png?_nc_cat=0&oh=df1a13d3f2c9c59af91bae3db255e3c6&oe=5B993D49,61.7623627005,81.2788389757,70.8709519937,255,0,134.723295356,51.673849428,255,0,194.025573713,0.157231002059,0.787483098334,0.980685356085,3.14528642211,0.0247215880086
139,139,139,139,https://scontent.xx.fbcdn.net/v/t45.1600-4/24300505_23842706975260207_3148163469795131392_n.png?_nc_cat=0&oh=445bc075c59b803e411daa120779b7ce&oe=5B5A3CB3,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
140,140,140,140,https://scontent.xx.fbcdn.net/v/t45.1600-4/27056683_23842718915370161_9046484882510839808_n.png?_nc_cat=0&oh=03b5c388b63c1f1419bde1969ec4411f&oe=5B530735,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
141,141,141,141,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/29353997_23842737852010193_6775536077395460096_n.png?_nc_cat=0&oh=851e91941896b3e38ecfb74a20084e9c&oe=5B88004F,90.0585046692,138.555681818,62.2584319918,255,0,133.973181818,71.4253056051,255,0,1075.19518349,0.031487659957,0.145906392387,0.861393319889,19.7974770642,0.000991472729568
142,142,142,142,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/26756127_23842759154120702_4991717635449159680_n.png?_nc_cat=0&oh=ce93bfb179795a4e7e98230507ef6f01&oe=5B584127,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
143,143,143,143,https://scontent.xx.fbcdn.net/v/t45.1600-4/28506652_23842773434970093_4574366038275129344_n.png?_nc_cat=0&oh=b485559319779320323f3b7afe243fe0&oe=5B56C702,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
144,144,144,144,https://scontent.xx.fbcdn.net/v/t45.1600-4/28203649_23842799022220770_2695910796575113216_n.png?_nc_cat=0&oh=9bafeaa74a1dcfa97727476c5f0bcff8&oe=5B535B6A,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
145,145,145,145,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/10537767_6019558993198_1822661919_n.png?_nc_cat=0&oh=b0aa2da5b855682745943e6174c13c05&oe=5B8719D4,82.6467356455,142.950079745,64.6796860095,255,4,94.8626794258,78.1231583688,255,0,754.21245775,0.147287767867,0.215783134294,0.908148332336,16.6048607758,0.0216936865633
146,146,146,146,https://scontent.xx.fbcdn.net/v/t45.1600-4/10737084_6020154690973_1565564802_n.jpg?_nc_cat=0&oh=c9581406522308f7fda0f972da0bc120&oe=5B9B5956,62.5193214063,181.378718401,54.8285934283,255,13,113.139351852,71.8756975004,255,0,187.926051026,0.0339350767258,0.279476137511,0.968709975418,6.69110537122,0.00115158943239
147,147,147,147,https://scontent.xx.fbcdn.net/v/t45.1600-4/12385187_6033587699015_694649296_n.png?_nc_cat=0&oh=8923809c10bdf6c1e133cc3f2a87a44e&oe=5B56DDFF,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
